id,type,x,y,z,horizontalAccuracy,verticalAccuracy,timeStamp,timeStampTick
1,Device,388966.1513798,804987.3305757,17.6015397760142,2.30178539873962,0.128184388221702,26/09/2023 5:58:47 a.m.,638313047279736610
2,Device,388966.151137582,804987.330332367,17.6021348456655,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047280019620
3,Device,388966.151197524,804987.32991092,17.6026813345512,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047280396560
4,Device,388966.15081576,804987.330899934,17.602213817395,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047280727610
5,Device,388966.151020739,804987.330510802,17.6021333571539,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047281049430
6,Device,388966.151347871,804987.330042613,17.6015711870948,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047281462970
7,Device,388966.152578824,804987.329905639,17.5989637410213,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047281879210
8,Device,388966.153020749,804987.329570198,17.5979014066295,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047282076970
9,Device,388966.153175685,804987.329555277,17.5968296325295,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047282449090
10,Device,388966.154385824,804987.330667401,17.5955610861912,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047282784720
11,Device,388966.154441003,804987.330888601,17.5948768130055,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047283009520
12,Device,388966.154611792,804987.331009978,17.594623549666,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047283350110
13,Device,388966.154516578,804987.331975636,17.5939798566968,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047283730150
14,Device,388966.154727441,804987.332154542,17.5947879091854,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047284037450
15,Device,388966.154972366,804987.332376874,17.5959046814194,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047284396150
16,Device,388966.155865912,804987.333683615,17.5963089165082,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047284912660
17,Device,388966.155215349,804987.334129959,17.5974350143697,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047285138470
18,Device,388966.154567932,804987.334184189,17.5987228044202,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047285425650
19,Device,388966.154046432,804987.333906925,17.5998898040857,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047285741900
20,Device,388966.154538391,804987.337610146,17.5990211818274,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047286048610
21,Device,388966.152423181,804987.335663351,17.5985050355258,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047287083270
22,Device,388966.152423181,804987.335663351,17.5985050355258,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047287161690
23,Device,388966.151849419,804987.335285019,17.5978130216975,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047287391540
24,Device,388966.151178873,804987.336099425,17.596896817572,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047287688250
25,Device,388966.150609631,804987.336169055,17.5966219380293,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047288078470
26,Device,388966.150191983,804987.336246551,17.5967053933594,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047288376380
27,Device,388966.149650082,804987.334874287,17.5965344747102,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047288746020
28,Device,388966.149542359,804987.334869684,17.5972650975744,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047289110020
29,Device,388966.149059409,804987.335194074,17.5982788718553,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047289458380
30,Device,388966.148000682,804987.335911411,17.5995461384981,2.30178539873962,0.128184388221702,26/09/2023 5:58:48 a.m.,638313047289809730
31,Device,388966.147712151,804987.335119856,17.600584419559,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047290064920
32,Device,388966.146619903,804987.335827916,17.6020181191081,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047290412450
33,Device,388966.145854237,804987.336184324,17.6030673758869,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047290751190
34,Device,388966.145576368,804987.335405337,17.6023719817265,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047291055330
35,Device,388966.145750377,804987.335277929,17.6021849267151,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047291387100
36,Device,388966.145152436,804987.335943627,17.6013577084084,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047291778650
37,Device,388966.145159666,804987.336314414,17.6005290499587,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047292037720
38,Device,388966.145107924,804987.336816159,17.5995408453447,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047292349730
39,Device,388966.146327112,804987.337120481,17.5980110709568,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047292738430
40,Device,388966.146220668,804987.337624753,17.5973251380916,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047293102580
41,Device,388966.146327649,804987.338014446,17.5971484148591,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047293346370
42,Device,388966.147711705,804987.339104019,17.5982707992813,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047293822620
43,Device,388966.147600895,804987.339877457,17.5993191013531,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047293963030
44,Device,388966.147356419,804987.340555996,17.6005703221985,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047294397840
45,Device,388966.14688898,804987.341138242,17.601660975916,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047294754780
46,Device,388966.146972986,804987.341311202,17.6021226714952,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047295003280
47,Device,388966.146941986,804987.341380134,17.6025602447401,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047295388940
48,Device,388966.148941584,804987.338423936,17.6032480609527,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047295674100
49,Device,388966.149234381,804987.337779463,17.6037122878364,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047296013830
50,Device,388966.149306079,804987.337186837,17.6041500881287,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047296344940
51,Device,388966.148813627,804987.336707119,17.603452717627,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047296705630
52,Device,388966.148448375,804987.33606474,17.6033333260893,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047297094620
53,Device,388966.148312063,804987.335178509,17.6033833526777,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047297364130
54,Device,388966.148682452,804987.335227263,17.6028604202457,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047297769630
55,Device,388966.147932276,804987.335001401,17.6042033243719,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047297969520
56,Device,388966.146931647,804987.33505262,17.6061420918286,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047298351340
57,Device,388966.146160433,804987.335048676,17.6082508096458,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047298667340
58,Device,388966.144974739,804987.336073281,17.6113093628518,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047298972740
59,Device,388966.146521987,804987.335623995,17.6111465754599,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047299359260
60,Device,388966.148628635,804987.335067713,17.6106016050927,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047299641070
61,Device,388966.15034001,804987.334266119,17.6087195021362,2.30178539873962,0.128184388221702,26/09/2023 5:58:49 a.m.,638313047299970320
62,Device,388966.152051894,804987.33416645,17.607660049658,2.30178539873962,0.128184388221702,26/09/2023 5:58:50 a.m.,638313047300280250
63,Device,388966.153626571,804987.332201635,17.6085902153089,2.30178539873962,0.128184388221702,26/09/2023 5:58:50 a.m.,638313047300747190
64,Device,388966.155176337,804987.331880307,17.6081187800555,2.30178539873962,0.128184388221702,26/09/2023 5:58:50 a.m.,638313047301047580
65,Device,388966.15643159,804987.331690272,17.6082906130329,2.30178539873962,0.128184388221702,26/09/2023 5:58:50 a.m.,638313047301324360
66,Device,388966.156283547,804987.333836584,17.6083962398884,2.30178539873962,0.128184388221702,26/09/2023 5:58:50 a.m.,638313047301726660
67,Device,388966.156856735,804987.333831985,17.6094656365038,2.30178539873962,0.128184388221702,26/09/2023 5:58:50 a.m.,638313047302021950
68,Device,388966.157151547,804987.333766734,17.6106315944021,2.30178539873962,0.128184388221702,26/09/2023 5:58:50 a.m.,638313047302408770
69,Device,388966.157225088,804987.33363524,17.6117231939639,2.30178539873962,0.128184388221702,26/09/2023 5:58:50 a.m.,638313047302719780
